id,title,lyrics,genres,artist,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
151,Áo Mới Cà Mau,"Nghe nói Cà Mau xa lắm
Ở cuối cùng bản đồ Việt Nam
Ngại chi đường xa không tới
Về để nói với nhau mấy lời
Xuôi mái chèo sông ông Đốc
Đêm chẳng kịp tới chợ Cà Mau
Xuồng ghe ngày đêm không ngớt
Người Cà Mau dễ thương vô cùng
Về Cái Nước, Đầm Dơi, nghe ai ru câu ơi hời
Thương em đừng để duyên lỡ thời
Tội nghiệp ghê nghe sắt se con tim tôi
Chừng nào về Năm Căn nhớ nhau qua lại cũng gần
Một lần về U Minh nghe muỗi kêu nhớ rừng Cà Mau
Mai mốt Cà Mau em lớn
Tuy út mà sửa soạn đẹp hơn
Cà Mau đường đi không khó
Mà chỉ khó có sông vắng đò
Em đứng mình ên một hướng
Duyên dáng mời khách lạ ngàn phương
Cà Mau mặc thêm áo mới
Về Cà Mau là thấy thương em rồi
Gió xuân bay về Cà Mau qua Đầm Dơi
Nước sông lững lờ bông tràm thoảng đưa mùi hương
Mong anh đến rừng U Minh, cảnh quan bao tình
Khung trời đẹp xinh, lá hoa điểm tô trời xuân
Chúng mình về vùng Năm Căn cùng lắng nghe khúc ca bình minh
Tiếng hò dìu dặt xa đưa dòng sông nước trôi sóng xô con đò
Để chúng mình giã từ cùng nhau
Lưu luyến bao ân tình khung trời Cà Mau
Về Cái Nước, Đầm Dơi, nghe ai ru câu ơi hời
Thương em đừng để duyên lỡ thời
Tội nghiệp ghê nghe sắt se con tim tôi
Chừng nào về Năm Căn nhớ nhau qua lại cũng gần
Một lần về U Minh nghe muỗi kêu nhớ rừng Cà Mau
Mai mốt Cà Mau em lớn
Tuy út mà sửa soạn đẹp hơn
Cà Mau đường đi không khó
Mà chỉ khó có sông vắng đò
Em đứng mình ên một hướng
Duyên dáng mời khách lạ ngàn phương
Cà Mau mặc thêm áo mới
Về Cà Mau là thấy thương em rồi
Cà Mau mặc thêm áo mới
Về Cà Mau là thấy thương em rồi","Nhạc quê hương, Nhạc trữ tình",Phi Nhung,Chắc Gì,0.669,0.638,0.582,0.00053,0.401,-5.453,0.0308,114.021,0.759
176,Ba Mẹ Đi Xa,,Nhạc thiếu nhi,Ngọc Lễ,Con Mãi Tuổi Lên 3,0.29,0.854,0.726,0.0,0.339,-6.471,0.0647,107.841,0.971
177,Ba Ngọn Nến Lung Linh,,Nhạc thiếu nhi,Ngọc Lễ,Con Mãi Tuổi Lên 3,0.803,0.55,0.461,0.0,0.2,-7.21,0.0398,81.739,0.378
38,Bạc Phận,"Ai gieo tình này
Ai mang tình này
Để lệ trên khóe mi cay
Ai đưa về nhà
Ai cho ngọc ngà
Giờ người xa cách ta
Từng là một thời thiếu nữ
Trong vùng quê nghèo
Hồn nhiên cài hoa mái đầu
Dòng người vội vàng
Em hóa thân đời bẽ bàng
Rời xa tình anh năm tháng
Ôi phút giây tương phùng
Anh nhớ và mong
Dòng lưu bút năm xưa
In dấu mãi đậm sâu
Trong nỗi đau anh mệt nhoài
Trong phút giây anh tìm hoài
Muốn giữ em ở lại một lần này
Vì anh mãi thương
Xa cách nhau thật rồi
Sương trắng chiều thu
Ngày em bước ra đi
Nước mắt ấy biệt li
Hoa vẫn rơi bên thềm nhà
Lá xác xơ đi nhiều và
Anh chúc em yên bình
Mối tình mình hẹn em kiếp sau
Thoáng thoáng, ngày miên man
Giờ con nước dài thênh thang
Không trách, người không thương
Mà hương tóc còn vương vương
Gửi tặng em màu son cỏ dại
Chút bình yên trên môi bỏ lại
Nước mắt nào thấm đẫm cả hai vai
Mắt phượng mày ngài
Người phải tìm đến thiên thai
À ơi câu hát
Em không cần những lời khuyên
Em buông thả mình
Và chẳng màng đến tình duyên
Đời em phiêu bạc
Đau đớn lắm lúc cũng vì tiền
Thương thân em khổ
Để một lần cùng chí tuyến
Giờ em ở nơi khuê phòng
Ngày mai nữa em theo chồng
Và tô má em thêm hồng
Ôi đớn đau lòng ôi đớn đau lòng
Bình minh dẫn em đi rồi
Vòng xoay bánh xe luân hồi
Hoàng hôn khuất sau lưng đồi
Ôi vỡ tan rồi ôi vỡ tan rồi
Một ngày buồn mây tím
Em về thôn làng
Mẹ cha của em vỡ òa
Giọt lệ chạnh lòng em khóc
Thương người sang đò
Hồng nhan bạc phận sóng gió
Ôi phút giây tương phùng
Anh nhớ và mong
Dòng lưu bút năm xưa
In dấu mãi đậm sâu
Trong nỗi đau anh mệt nhoài
Trong phút giây anh tìm hoài
Muốn giữ em ở lại một lần này
Vì anh mãi thương
Xa cách nhau thật rồi
Sương trắng chiều thu
Ngày em bước ra đi
Nước mắt ấy biệt li
Hoa vẫn rơi bên thềm nhà
Lá xác xơ đi nhiều và
Anh chúc em yên bình
Mối tình mình hẹn em kiếp sau
Em ở nơi khuê phòng
Mai nữa em theo chồng
Tô má em thêm hồng
Ôi đớn đau lòng ôi đớn đau lòng
Bình minh dẫn em đi rồi
Vòng xoay bánh xe luân hồi
Hoàng hôn khuất sau lưng đồi
Ôi vỡ tan rồi ôi vỡ tan rồi
Xa cách nhau thật rồi
Sương trắng chiều thu
Ngày em bước ra đi
Nước mắt ấy biệt li
Hoa vẫn rơi bên thềm nhà
Lá xác xơ đi nhiều và
Anh chúc em yên bình
Mối tình mình hẹn em kiếp sau","Nhạc trẻ, Nhạc Pop",Jack - J97,,0.539,0.801,0.748,7.66e-06,0.0674,-7.128,0.0323,119.972,0.966
136,Bài Ca May Áo,"Chiến sĩ ta dầm mưa dãi nắng
Mưa rét run người nắng sẫm màu da
Tấm vải ta làm ra mảnh áo
Là chiến sĩ quyết tâm diệt thù (là chiến sĩ quyết tâm diệt thù)
Anh hăng hái ngoài nơi tiền tuyến
Em hứa quyết tâm nguyện hiến sức mình
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào anh chị em ơi
Máy may nhanh rừng xanh vọng tiếng
Chí căm thù ta biến thành tơ
Tiếng súng xa hòa theo nhịp máy
Hòa tiếng máy chúng ta diệt thù (hòa tiếng máy chúng ta diệt thù)
Ta may áo này sao cho kỹ
Cho chiến sĩ ta vừa ý đẹp lòng
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào anh chị em ơi
Áo may xong mùa đông đã đến
Gửi chút tình thương mến về anh
Áo xếp nhanh chờ anh giải phóng
Lòng vui sướng, sướng vui dạt dào (lòng vui sướng, sướng vui dạt dào)
Hôm nay áo nằm trong tay ta
Mai áo sẽ ra ngoài chốn chiến trường
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào anh chị em ơi
♪
Chiến sĩ ta dầm mưa dãi nắng
Mưa rét run người nắng sẫm màu da
Tấm vải ta làm ra mảnh áo
Là chiến sĩ quyết tâm diệt thù (là chiến sĩ quyết tâm diệt thù)
Anh hăng hái ngoài nơi tiền tuyến
Em hứa quyết tâm nguyện hiến sức mình
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào anh chị em ơi
Máy may nhanh rừng xanh vọng tiếng
Chí căm thù ta biến thành tơ
Tiếng súng xa hòa theo nhịp máy
Hòa tiếng máy chúng ta diệt thù (hòa tiếng máy chúng ta diệt thù)
Ta may áo này sao cho kỹ
Cho chiến sĩ ta vừa ý đẹp lòng
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào anh chị em ơi
Áo may xong mùa đông đã đến
Gửi chút tình thương mến về anh
Áo xếp nhanh chờ anh giải phóng
Lòng vui sướng, sướng vui dạt dào (lòng vui sướng, sướng vui dạt dào)
Hôm nay áo nằm trong tay ta
Mai áo sẽ ra ngoài chốn chiến trường
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào anh chị em ơi
Ớ nhanh tay lên nào
Anh chị em ơi","Nhạc cách mạng, Nhạc quê hương",Cẩm Ly,Cô gái mở đường,0.481,0.65,0.773,0.0,0.0953,-6.513,0.0346,79.049,0.819
137,Bài Ca Người Nữ Tự Vệ Sài Gòn,"Tuổi em vừa tròn đôi mươi 18
Em cài mái tóc gọn gàng, đi từng bước vững vàng
Trẻ trung đôi mắt em mở to
Trong vắt hàng me xanh thắm (ơ hò ơ)
Thon thon lưng em áo bà ba
Vai em căng lên vết hằn da
Nào ai có ngờ chuyển thương tải đạn chẳng ai khác là em đấy mà
Chân em phơi phới bay trên hè phố
Hồn em căng gió à a, ơ hò ơ
Hỡi em Sài Gòn là em đó
Ôi thành phố tươi trẻ, ôi thành phố Bác Hồ
Vẻ vang em bước trên đường phố xưa
In dấu bàn chân anh Trỗi ơ hò ơ
Theo gương cha anh chống ngoại xâm
Em mang trong tim mối hờn căm
Hòa trong sóng người võ trang xuống đường, cướp đoạt chính quyền (ơ hò)
Em như tia nắng, như ngọn lửa thắm, truyền tin chiến thắng à a
♪
Tuổi em vừa tròn đôi mươi 18
Em cài mái tóc gọn gàng, đi từng bước vững vàng
Trẻ trung đôi mắt em mở to
Trong vắt hàng me xanh thắm (ơ hò ơ)
Thon thon lưng em áo bà ba
Vai em căng lên vết hằn da
Nào ai có ngờ chuyển thương tải đạn, chẳng ai khác là em đấy mà
Chân em phơi phới bay trên hè phố
Hồn em căng gió à a, ơ hò ơ
Cờ đỏ tươi ngày đêm dìu em xông tới
Tay cầm súng, mang băng đỏ trên đường phố Sài Gòn
Đảm đang cô gái Thị Nghè Phú Lâm
Mưa nắng cần lao khuya sớm ơ hò ơ
Em như con chim giữa mùa xuân
Lao trong mưa bom chẳng dừng chân
Luồn trong khói mù dáng em sáng lòa, súng em sẵn sàng
Bắn!
A xe tăng cháy ngay trên đường phố của quê em đó à a, ơ hò ơ
Chiến công bừng lên sáng như lòng em
Chiến công bừng lên sáng như lòng em à a","Nhạc cách mạng, Nhạc quê hương",Cẩm Ly,Cô gái mở đường,0.37,0.775,0.737,0.0,0.0625,-7.2,0.0397,130.117,0.817
125,Bài Này Chill Phết - dongvui harmony,"I just wanna chill with you tonight
And all the sorrow left behind, oh-yeah
Sometimes I feel lost in the crowd
Life is full of ups and downs, eh-eh
But it's alright, I feel peaceful inside
Em dạo này ổn không? Còn đi làm ở công ty cũ?
Còn đi sớm về hôm nhưng mà đồng lương vẫn không khi đủ?
Đồng nghiệp của em thế nào, trong thang máy có chào với nhau?
Có nói qua nói lại và những cuộc họp có đào bới nhau?
Sếp của em thế nào? Dễ tính hay thường gắt gỏng?
Anh ta có thương nhân viên hay thường buông lời sắc mỏng? (Yo)
Em còn thiếu ngủ trong những lần phải chạy deadline?
Em quên ăn quên uống, quên cả việc chải lại tóc tai, yo
Những đôi giày cao gót chắc còn làm đau em?
Và tiền bao nhiêu cho đủ, ai biết ngày sau em
Mắt em còn mỏi không? Tám tiếng nhìn màn hình
Những tối đi về đơn độc em thấy lòng mình lặng thinh
Và đừng để đời chỉ là những chuỗi ngày được chấm công
Miệng cười như nắng hạ nhưng trong lòng thì chớm đông, yo
Nếu mà mệt quá giữa thành phố sống chồng lên nhau
Cùng lắm thì mình về quê, mình nuôi cá và trồng thêm rau, yo
Trời thả vạt nắng khiến đám tóc em hoe vàng
Chiều nay đi giữa thành phố em bỗng thấy sao mơ màng
Tìm cho mình một không gian, bật bài nhạc làm em chill
Tâm hồn em phiêu dạt theo áng mây bên trời
Trời thả vạt nắng khiến đám tóc em hoe vàng
Chiều nay đi giữa thành phố em bỗng thấy sao mơ màng
Tìm cho mình một không gian, bật bài nhạc làm em chill
Tâm hồn em phiêu dạt theo áng mây bên trời
Anh dạo này cũng bận nhiều và cũng có thêm nhiều đêm diễn
Âm nhạc mở lối cuộc đời anh như là ngọn hải đăng ở trên biển
Anh được gặp những người nổi tiếng trước giờ chỉ thấy trên tivi, ya
Gặp H'Hen Niê hoa hậu, gặp cả Sơn Tùng M-TP, ya
Đi hát vui lắm em vì đồng âm của anh họ rất tuyệt
Bọn anh hát cùng nhau khiến cho thanh xuân này như bất diệt
Anh thấy mình không cô đơn, không áp lực nào buộc chân anh
Nhiều khi anh lên sân khấu mà dưới khán giả họ thuộc hơn anh
Anh cũng có những hợp đồng, những điều khoản mà anh phải dần quen
Anh cũng cần tiền, những dự án họ nói họ cần Đen
Và những con số nặng tới mức đủ sức làm choáng mình
Nhưng em yên tâm, anh bán chất xám chứ chưa từng bán mình
Nhưng cũng có lúc mọi thứ không như là những gì ta muốn
Thế giới này vận hành theo cái cách luôn ghì ta xuống, ya
Nhưng mà mộng mơ anh nhiều như niêu cơm của Thạch Sanh
Ai muốn lấy cứ lấy-ya, không thể nào mà sạch banh
Trời thả vạt nắng khiến đám tóc em hoe vàng (ya)
Chiều nay đi giữa thành phố em bỗng thấy sao mơ màng, ya
Tìm cho mình một không gian, bật bài nhạc làm em chill
Tâm hồn em phiêu dạt theo áng mây bên trời
Trời thả vạt nắng khiến đám tóc em hoe vàng
Chiều nay đi giữa thành phố em bỗng thấy sao mơ màng (yeah)
Tìm cho mình một không gian (ooh), bật bài nhạc làm em chill (yeah)
Tâm hồn em phiêu dạt theo áng mây bên trời
Mình sướng hơn những người giàu nhỉ
Vầng trán mình chưa hề nhàu nhĩ
Dù chênh vênh như là cầu khỉ
Đời sóng gió mình là tàu thuỷ
Vì một ngày còn sống (là một ngày đắm say)
Ngày đẹp trời nhất (là ngày mình còn nắm tay)
Mình sẽ không ngã (vì mình ngã họ hả hê)
Biển người cũng là biển (cho tụi mình tắm thoả thuê)
Và chúng ta sẽ không (là một ai trông giống họ)
Sẽ không rỗng tuếch như một cái chai trong đống lọ
Sáng chúng ta làm vì tờ bạc nhiều màu trong ví
Đêm về ta chill, riêng mình một bầu không khí
Vì tim ta còn trẻ dù thân xác ta sẽ già
Nhưng mà ta không ủ rũ như là mấy con sẻ già
Và chúng ta có những chiều vàng, dắt tay nhau lên đồi xa
Nắng khoác lên mình lớp áo, nheo mắt lại nhìn trời hoa
Và những đêm đen huyền dịu cho tiếng lòng thêm dõng dạc
Ta thấy nhau bằng tâm hồn và không cần nhìn bằng võng mạc
Ta sẽ cố để có được những thứ mà ta chờ mong
Dưới ngọn đồi, căn nhà nhỏ, nhìn ra bờ sông
Vì anh chưa từng mơ ngày nào đó mình trở thành siêu sao
Từ ngày thơ bé anh đã muốn trở thành chưởng môn phái Tiêu Dao
Trời thả vạt nắng khiến đám tóc em hoe vàng (yeah)
Chiều nay đi giữa thành phố (hey) em bỗng thấy sao mơ màng (yeah)
Tìm cho mình một không gian, bật bài nhạc làm em chill
Tâm hồn em phiêu dạt theo áng mây bên trời
Trời thả vạt nắng khiến đám tóc em hoe vàng
Chiều nay đi giữa thành phố em bỗng thấy sao mơ màng
Tìm cho mình một không gian, bật bài nhạc làm em chill
Tâm hồn em phiêu dạt theo áng mây bên trời","Nhạc trẻ, Nhạc rap",Đen,dongvui harmony,0.745,0.499,0.615,0.0012,0.0824,-8.239,0.0582,81.981,0.632
189,Bậu Đi Theo Người,,Nhạc trữ tình,Dương Ngọc Thái,Hờn Trách Con Đò,0.308,0.427,0.569,2.08e-06,0.119,-6.354,0.0297,176.199,0.357
200,Bé Giải Phóng Quân,,Nhạc thiếu nhi,Nguyệt Hằng,Nhong Nhong Nhong,0.208,0.777,0.723,0.00433,0.0996,-6.317,0.0376,140.014,0.686
201,Bé Khoẻ Bé Ngoan,,Nhạc thiếu nhi,Nguyệt Hằng,Nhong Nhong Nhong,0.275,0.765,0.739,0.000125,0.382,-6.438,0.0325,135.886,0.949
202,Bé Lật Đật,,Nhạc thiếu nhi,Nguyệt Hằng,Nhong Nhong Nhong,0.304,0.855,0.916,0.00203,0.238,-7.299,0.0917,100.051,0.724
203,Bé Nặn Đồ Chơi,,Nhạc thiếu nhi,Nguyệt Hằng,Nhong Nhong Nhong,0.138,0.811,0.694,5.83e-05,0.0371,-8.061,0.0378,123.982,0.933
204,Bé Ngoan,,Nhạc thiếu nhi,Nguyệt Hằng,Nhong Nhong Nhong,0.275,0.611,0.924,0.000429,0.329,-5.69,0.0563,148.316,0.935
205,Bé Ti Ti,,Nhạc thiếu nhi,Nguyệt Hằng,Nhong Nhong Nhong,0.171,0.782,0.707,0.00432,0.0955,-6.305,0.0309,111.949,0.828
63,Bến Chiều,Chưa có lời bài hát,"Nhạc trữ tình, Nhạc quê hương",Trung Đức,Về Thăm Quê Mệ,0.959,0.252,0.329,0.163,0.148,-12.627,0.0396,115.088,0.17
164,Bên Em Là Biển Rộng,,Nhạc trữ tình,Lệ Quyên,Tình Khúc Yêu Thương,0.899,0.641,0.439,5.36e-05,0.352,-5.818,0.0297,78.01,0.297
132,Bên Trên Tầng Lầu,,"Nhạc trẻ, Nhạc Pop, Nhạc Remix",Tăng Duy Tân,,0.729,0.885,0.654,0.0344,0.146,-8.959,0.109,120.048,0.616
165,Biển Cạn,,Nhạc trữ tình,Lệ Quyên,Tình Khúc Yêu Thương,0.951,0.451,0.277,0.00026,0.155,-7.232,0.036,121.43,0.141
76,Bóng Tối Không Em,"Chợt có ai vô tư hỏi nay thế nào
Người anh yêu ra sao có vui như xưa
Một giây anh suy tư rồi cười không đáp
Gọi phone anh hôm qua chính em nói rằng
Mình chia tay nghe anh quên em nhé anh
Tình yêu bao lâu nay tựa áng mây bay
Tưởng rằng khi trong tim anh luôn yêu mình em
Thì nơi xa xôi em sẽ không quên anh vẫn mãi đợi chờ anh
Nào ngờ đâu khi đôi chân đến phương trời mới
Em phôi phai nhanh câu hứa khi tạm biệt ngày nào
Thời gian đã lấy
Phút giây
Thơ ngây
Và em nơi ấy
Đổi thay
Quên anh
Anh không oán trách bởi anh không thể bên em
Thật tâm anh cũng rất muốn nơi xa em vui
Nhưng khi với bóng tối không em
Anh nghe tim đau
♪
Hạnh phúc ấy biến mất anh phải quên người
Phải quên cơn chiêm bao có em kề bên
Dù anh đã muốn sống trong mơ trọn đời
Bởi vì nhìn hiện tại anh thấy bơ vơ
Muốn đến nơi xa ấy bên em thêm một lần
Muốn sống tiếp những dấu yêu thêm một ngày
Tưởng rằng khi trong tim anh luôn yêu mình em
Thì nơi xa xôi em sẽ không quên anh vẫn mãi đợi chờ anh
Nào ngờ đâu khi đôi chân đến phương trời mới
Em phôi phai nhanh câu hứa khi tạm biệt ngày nào
Thời gian đã lấy
Phút giây
Thơ ngây
Và em nơi ấy
Đổi thay
Quên anh
Anh không oán trách bởi anh không thể bên em
Thật tâm anh cũng rất muốn nơi xa em vui
Nhưng khi với bóng tối không em
Anh nghe tim đau
♪
Thời gian đã lấy
Phút giây
Thơ ngây
Và em nơi ấy
Đổi thay
Quên anh
Anh không oán trách bởi anh không thể bên em
Thật tâm anh cũng rất muốn nơi xa em vui
Nhưng khi với bóng tối không em
Anh nghe tim đau","Nhạc trẻ, Nhạc Pop",Phan Mạnh Quỳnh,Anh Ghét Làm Bạn Em,0.689,0.741,0.565,1.23e-05,0.197,-5.367,0.0279,120.028,0.603
47,Bùa Yêu,"Lâu nay em luôn một mình
Lâu không quan tâm đến người nào
Nhưng tim em đang ồn ào
Khi anh quay sang nói lời chào
Hẹn hò ngay với em đi, đâu có mấy khi
Sao không yêu nhau bây giờ, yêu luôn đi
Tin không em đang thật lòng
Em nghe đây anh nói đi anh
♪
Yêu hay không yêu, không yêu hay yêu nói một lời
Bên nhau hay thôi, chỉ một lời uh-huh-uh-uh-uh
Không yêu, yêu hay không yêu, không yêu hay yêu nói một lời thôi
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì
Em luôn vui, em hiền lành
Không hay đi chơi, nấu ăn ngon
Em may, em thêu thùa này
Yêu thương ai yêu hết lòng này
Chỉ là anh đấy thôi anh
Duy nhất riêng anh
Xưa nay bên em bao người vây xung quanh
Tin không em đang thật lòng
Em nghe đây anh nói đi anh
Yêu hay không yêu, không yêu hay yêu nói một lời
Bên nhau hay thôi, chỉ một lời uh-huh uh-uh-uh
Không yêu, yêu hay không yêu, không yêu hay yêu nói một lời thôi
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì
Hỡi anh có hay biết rằng
Thời gian cứ thế trôi nào có chờ
Chúng ta thì cần người ở bên
Sẻ chia những phút giây trong đời
(Yêu hay không yêu, không yêu hay yêu nói một lời)
♪
(Không yêu, yêu hay không yêu, không yêu hay yêu nói một lời thôi)
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì
Huh-uh-huh, huh-uh-huh
Huh-uh-huh-uh-huh-uh-huh-uh
Nếu anh có yêu nói đi ngại gì","Nhạc Pop, Nhạc trẻ",Bích Phương,Dramatic,0.552,0.774,0.578,0.000434,0.0985,-6.227,0.0306,110.018,0.397
117,Cà Phê Một Mình,"Sáng nay cà phê một mình
Sài Gòn chợt mưa chợt mưa
Nhớ em bao nhiêu cho vừa
Em ơi, em ơi!
Sáng nay nghe mưa quanh mình
Trời chợt lạnh như mùa đông
Những cơn mưa rơi ơ thờ
Rớt trên cuộc tình mong manh
Em đã đi một ngày mưa buồn
Cơn gió đông lạnh đầy đôi tay
Em đã đi để lại nơi này
Đôi mắt nâu ngồi buồn xa xăm
Như cánh chim lạc về phương nào
Theo bước chân một ngày mưa bay
Em đã đi để lại nơi này
Cơn gió đông còn buồn mênh mông
Sáng nay mây thấp trên đầu
Từng giọt cà phê ngọt đắng
Biết em nơi đâu bây giờ
Em ơi, em ơi!
Sáng nay ngồi khóc một mình
Từng giọt sầu rơi lặng lẽ
Biết em ra đi thật rồi
Oh... hoh
♪
Như cánh chim lạc về phương nào
Theo bước chân một ngày mưa bay
Em đã đi để lại nơi này
Cơn gió đông còn buồn mênh mông
Sáng nay mây thấp trên đầu
Từng giọt cà phê ngọt đắng
Biết em nơi đâu bây giờ
Em ơi, em ơi!
Sáng nay ngồi khóc một mình
Từng giọt sầu rơi lặng lẽ
Biết em ra đi thật rồi
Oh... hoh
Oh... hoh
Oh... hoh
Oh... hoh
♪
Sáng nay cà phê một mình
Sáng nay ngồi khóc một mình",Nhạc trữ tình,Hà Anh Tuấn,Cuối Ngày Người Đàn Ông Một Mình,0.913,0.455,0.181,0.000469,0.115,-17.989,0.0474,115.145,0.233
178,Cắc Tùng Cắc Tùng,,Nhạc thiếu nhi,Phương Thảo,Con Mãi Tuổi Lên 3,0.043,0.869,0.525,0.0,0.139,-7.879,0.0396,119.929,0.968
12,Chạy Ngay Đi (Sky Tour 2019),"Từng phút cứ mãi trôi xa
Phai nhòa dần kí ức giữa đôi ta
Từng chút nỗi nhớ hôm qua
Đâu về lạc bước cứ thế phôi pha
Con tim giờ không cùng chung đôi nhịp
Nụ cười lạnh băng còn đâu
Nồng ấm thân quen
Vô tâm làm ngơ thờ ơ
Tương lai ai ngờ
Quên đi mộng mơ ngày thơ
Tan theo sương mờ
Mưa lặng thầm đường vắng chiều nay
In giọt lệ nhòe khóe mắt sầu cay
Bao hẹn thề tàn úa vụt bay
Trôi dạt chìm vào những giấc nồng say
Quay lưng chia hai lối
Còn một mình anh thôi
Giả dối bao trùm bỗng chốc lên ngôi
Trong đêm tối
Bầu bạn cùng đơn côi
Suy tư anh kìm nén đã bốc cháy
Yêu thương trao em rồi
Đốt sạch hết
Son môi hồng vương trên môi bấy lâu
Hương thơm dịu êm mê man bấy lâu
Anh không chờ mong quan tâm nữa đâu
Tương lai từ giờ như
Bức tranh em quên tô màu
Đốt sạch hết
Xin chôn vùi tên em trong đớn đau
Nơi hiu quạnh tan hoang ngàn nỗi đau
Dư âm tàn tro vô vọng phía sau
Đâu chân dày vò
Xâu xé quanh thân xác nát nhàu
Chạy ngay đi trước khi
Mọi điều dần tồi tệ hơn
Chạy ngay đi trước khi
Lòng hận thù cuộn từng cơn
Tựa giông tố đến bên ghé thăm
Từ nơi hố sâu tối tăm
Chạy đi trước khi
Mọi điều dần tồi tệ hơn
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Buông bàn tay
Buông xuôi hi vọng buông bình yên (Buông)
Đâu còn nguyên tháng ngày rực rỡ
Phai úa hằn sâu triền miên
Vết thương cứ thêm khắc thêm mãi thêm
Chà đạp vùi dập dẫm lên
Tiếng yêu ấm êm
Nhìn lại niềm tin từng trao giờ sao
Sau bao ngu muội sai lầm
Anh vẫn yếu mềm
Căn phòng giam cầm thiêu linh hồn cô độc
Em trơ trọi kêu gào xót xa
Căm hận tuôn trào dâng lên nhuộm đen
Ghì đôi vai đừng mong chờ thứ tha
Chính em gây ra mà
Những điều vừa diễn ra
Chính em gây ra mà
Chính em gây ra mà
Những điều vừa diễn ra
Hết thật rồi
Đốt sạch hết
Son môi hồng vương trên môi bấy lâu
Hương thơm dịu êm mê man bấy lâu
Anh không chờ mong quan tâm nữa đâu
Tương lai từ giờ như
Bức tranh em quên tô màu
Đốt sạch hết
Xin chôn vùi tên em trong đớn đau
Nơi hiu quạnh tan hoang ngàn nỗi đau
Dư âm tàn tro vô vọng phía sau
Đôi chân dày vò
Xâu xé quanh thân xác nát nhàu
Chạy ngay đi trước khi
Mọi điều dần tồi tệ hơn
Chạy ngay đi trước khi
Lòng hận thù cuộn từng cơn
Tựa giông tố đến bên ghé thăm
Từ nơi hố sâu tối tăm
Chạy đi trước khi
Mọi điều dần tồi tệ hơn
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Đốt sạch hết ... Oh
Chính em gây ra mà
Chính em gây ra mà
Đốt sạch hết ... Oh
Đừng nhìn anh
Với khuôn mặt xa lạ xin lang thang
Trong tâm trí anh từng đêm nữa
Quên đi quên đi hết đi
Quên đi quên đi hết đi
Thắp lên điều đáng thương lạnh giá
Ôm trọn giấc mơ vụn vỡ
Bốc cháy lên cơn hận thù trong anh
Cơn hận thù trong anh
Bốc cháy lên cơn hận thù trong anh
Ai khơi dậy cơn hận thù trong anh
Bốc cháy lên cơn hận thù trong anh
Cơn hận thù trong anh
Bốc cháy lên cơn hận thù trong anh
Ai khơi dậy cơn hận thù trong anh
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái
Không còn ai cạnh bên em ngày mai
Tạm biệt một tương lai ngang trái","Nhạc trẻ, Nhạc rap, Nhạc Pop, Nhạc Remix",Sơn Tùng M-TP,Sky Tour (Original Motion Picture Soundtrack),0.215,0.695,0.851,0.0,0.392,-10.586,0.109,126.955,0.211
